,Name,Value (€)
2373,Nicolas Cozza,3000000.0
2374,Deiver Machado,2500000.0
2375,Kelvin Amian,2500000.0
2376,Fabien Centonze,1200000.0
2377,Frédéric Guilbert,800000.0
2378,Johann Lepenant,7000000.0
2379,Ibrahima Sissoko,3000000.0
2380,Francis Coquelin,800000.0
2381,Bahmed Deuff,300000.0
2382,Dehmaine Tabibou,2000000.0
2383,Mohamed Kaba,1500000.0
2384,Louis Leroux,9000000.0
2385,Rémy Cabella,1500000.0
2386,Herba Guirassy,6000000.0
2387,Matthis Abline,20000000.0
2388,Mostafa Mohamed,4000000.0
2389,Ignatius Ganago,2000000.0
2390,Amady Camara,1200000.0
2391,Youssef El Arabi,150000.0
2392,Radoslaw Majecki,4000000.0
2393,Grégoire Coudert,800000.0
2394,Soumaïla Coulibaly,7000000.0
2395,Junior Diaz,5000000.0
2396,Brendan Chardonnet,5000000.0
2397,Raphaël Le Guen,50000.0
2398,Bradley Locko,7000000.0
2399,Daouda Guindo,2000000.0
2400,Luck Zogbé,2000000.0
2401,Kenny Lala,1800000.0
2402,Joris Chotard,6000000.0
2403,Hamidou Makalou,800000.0
2404,Hugo Magnetti,6000000.0
2405,Lucas Tousart,2000000.0
2406,Junior Dina Ebimbe,6000000.0
2407,Kamory Doumbia,7000000.0
2408,Pathé Mboup,3000000.0
2409,Romain Del Castillo,7000000.0
2410,Mama Baldé,3500000.0
2411,Ludovic Ajorque,3500000.0
2412,Rémy Labeau Lascary,1800000.0
2413,Saliou Diop,50000.0
2414,Yvon Mvogo,3000000.0
2415,Bingourou Kamara,700000.0
2416,Benjamin Leroy,100000.0
2417,Montassar Talbi,7000000.0
2418,Bamo Meïté,4000000.0
2419,Abdoulaye Faye,3000000.0
2420,Isaak Touré,2500000.0
2421,Nathaniel Adjei,1200000.0
2422,Arsène Kouassi,7000000.0
2423,Darlin Yongwa,4000000.0
2424,Igor Silva,1000000.0
2425,Laurent Abergel,2000000.0
2426,Arthur Avom,9000000.0
2427,Noah Cadiou,1000000.0
2428,Théo Le Bris,2000000.0
2429,Panos Katseris,2000000.0
2430,Dermane Karim,3000000.0
2431,Jean-Victor Makengo,2500000.0
2432,Bandiougou Fadiga,250000.0
2433,Pablo Pagis,5000000.0
2434,Trevan Sanusi,500000.0
2435,Sambou Soumano,4000000.0
2436,Mohamed Bamba,2500000.0
2437,Aiyegun Tosin,2000000.0
2438,Bamba Dieng,1800000.0
2439,Donovan Léon,900000.0
2440,Théo De Percin,300000.0
2441,Tom Negrel,50000.0
2442,Clément Akpa,8000000.0
2443,Sinaly Diomandé,4000000.0
2444,Francisco Sierralta,1500000.0
2445,Bryan Okoh,1200000.0
2446,Telli Siwe,1000000.0
2447,Gideon Mensah,3500000.0
2448,Fredrik Oppegård,600000.0
2449,Marvin Senaya,3000000.0
2450,Lamine Sy,800000.0
2451,Elisha Owusu,3500000.0
2452,Oussama El Azzouzi,1800000.0
2453,Assane Dioussé,600000.0
2454,Nathan Buayi-Kiala,100000.0
2455,Kévin Danois,10000000.0
2456,Naouirou Ahamada,3500000.0
2457,Tidiane Devernois,50000.0
2458,Romain Faivre,5000000.0
2459,Danny Namaso,5000000.0
2460,Josué Casimir,3500000.0
2461,Lasso Coulibaly,900000.0
2462,Lassine Sinayoko,7000000.0
2463,Sékou Mara,4000000.0
2464,Ryan Rodin,50000.0
2465,Mory Diaw,1000000.0
2466,Lionel Mpasi-Nzau,400000.0
2467,Paul Argney,50000.0
2468,Arouna Sangante,8000000.0
2469,Gautier Lloris,3000000.0
2470,Étienne Youté Kinkoué,3000000.0
2471,Stephan Zagadou,100000.0
2472,Yanis Zouaoui,1800000.0
2473,Fodé Doucouré,2000000.0
2474,Timothée Pembélé,2000000.0
2475,Loïc Nego,600000.0
2476,Lucas Gourna-Douath,4000000.0
2477,Ayumu Seko,3000000.0
2478,Abdoulaye Touré,3000000.0
2479,Daren Mosengo,50000.0
2480,Yassine Kechta,5000000.0
2481,Rassoul Ndiaye,5000000.0
2482,Simon Ebonog,1000000.0
2483,Sofiane Boufal,2000000.0
2484,Reda Khadra,1800000.0
2485,Issa Soumaré,5000000.0
2486,Felix Mambimbi,600000.0
2487,Godson Kyeremeh,800000.0
2488,Ally Samatta,800000.0
2489,Noam Obougou,150000.0
2490,Kenny Quetant,150000.0
2491,Jonathan Fischer,3000000.0
2492,Pape Sy,300000.0
2493,Ousmane Ba,100000.0
2494,Sadibou Sané,4000000.0
2495,Terry Yegbe,3000000.0
2496,Jean-Philippe Gbamin,2000000.0
2497,Michel Mboula,1000000.0
2498,Fodé Ballo-Touré,1000000.0
2499,Yannis Lawson,250000.0
2500,Koffi Kouao,2500000.0
2501,Bouna Sarr,400000.0
2502,Maxime Colin,300000.0
2503,Cléo Mélières,100000.0
2504,Boubacar Traoré,5000000.0
2505,Alpha Touré,2000000.0
2506,Benjamin Stambouli,300000.0
2507,Jessy Deminguet,2500000.0
2508,Believe Munongo,1000000.0
2509,Ismaël Guerti,100000.0
2510,Lucas Michal,2500000.0
2511,Giorgi Abuashvili,1200000.0
2512,Gauthier Hein,5000000.0
2513,Giorgi Tsitaishvili,2500000.0
2514,Joel Asoro,900000.0
2515,Habib Diallo,5000000.0
2516,Giorgi Kvilitaia,1000000.0
2517,Joseph Mangondo,50000.0
2518,Hervé Koffi,3000000.0
2519,Melvin Zinga,300000.0
2520,Oumar Pona,100000.0
2521,Ousmane Camara,4000000.0
2522,Emmanuel Biumla,3000000.0
2523,Jordan Lefort,1200000.0
2524,Abdoulaye Bamba,250000.0
2525,Jacques Ekomié,4000000.0
2526,Florent Hanin,250000.0
2527,Carlens Arcus,1800000.0
2528,Lilian Raolisoa,1800000.0
2529,Marius Louër,100000.0
2530,Marius Courcoul,700000.0
2531,Yassin Belkhdim,4000000.0
2532,Branco van den Boomen,2500000.0
2533,Haris Belkebla,2000000.0
2534,Pierrick Capelle,200000.0
2535,Louis Mouton,2500000.0
2536,Amine Sbaï,1500000.0
2537,Harouna Djibirin,200000.0
2538,Prosper Peter,5000000.0
2539,Goduine Koyalipou,2500000.0
2540,Lanroy Machine,700000.0
